year,Team,wpc,obpfor,obpagn,slgfor,slgagn
2021,Abilene Christian,0.2978723404255319,0.32161555721765145,0.41603630862329805,0.3994995829858215,0.5758889852558543
2021,Akron,0.14814814814814814,0.29742233972240584,0.4056271981242673,0.30631970260223046,0.4370629370629371
2021,Alabama,0.8524590163934426,0.3958333333333333,0.24758220502901354,0.4357506361323155,0.2611731843575419
2021,Alabama St.,0.3958333333333333,0.3104500381388253,0.3933910306845004,0.33553173948887055,0.46007259528130673
2021,Alcorn,0.4375,0.3155080213903743,0.37339055793991416,0.3249097472924188,0.416969696969697
2021,App State,0.5869565217391305,0.34667619728377413,0.3139904610492846,0.3831009023789992,0.38202247191011235
2021,Arizona,0.7321428571428571,0.39952009598080385,0.2902072909220872,0.5708418891170431,0.36486486486486486
2021,Arizona St.,0.673469387755102,0.40671140939597317,0.3271295633500358,0.6039370078740157,0.409967845659164
2021,Ark.-Monticello,0.0,0.2,0.5625,0.14285714285714285,0.8
2021,Ark.-Pine Bluff,0.06451612903225806,0.26990049751243783,0.44613821138211385,0.2847411444141689,0.45454545454545453
2021,Arkansas,0.7962962962962963,0.37383177570093457,0.2751763951250802,0.5048678720445062,0.33170731707317075
2021,Army West Point,0.48484848484848486,0.3343253968253968,0.31572769953051644,0.40376106194690264,0.35963777490297544
2021,Auburn,0.5294117647058824,0.30185979971387694,0.3004418262150221,0.33752950432730133,0.3125
2021,Austin Peay,0.627906976744186,0.347723704866562,0.33035714285714285,0.40335392762577227,0.398359161349134
2021,BYU,0.6909090909090909,0.3763837638376384,0.3186889818688982,0.5418994413407822,0.3446940356312936
2021,Ball St.,0.6727272727272727,0.41460674157303373,0.3745603751465416,0.5163612565445026,0.3848314606741573
2021,Baylor,0.54,0.3484132343011479,0.33469945355191255,0.4051789794364052,0.4044512663085188
2021,Belhaven,1.0,0.3979591836734694,0.33707865168539325,0.4186046511627907,0.3026315789473684
2021,Bellarmine,0.16216216216216217,0.25803108808290154,0.39431616341030196,0.23990772779700115,0.4323189926547744
2021,Belmont,0.36585365853658536,0.3224181360201511,0.3667192429022082,0.3604985618408437,0.44254937163375224
2021,Binghamton,0.44,0.2842712842712843,0.3257372654155496,0.29526916802610115,0.34802431610942247
2021,Biola,0.5,0.2222222222222222,0.3269230769230769,0.17647058823529413,0.3191489361702128
2021,Boise St.,0.4444444444444444,0.32559938128383603,0.3312788906009245,0.39880444064901793,0.40807560137457044
2021,Boston College,0.28888888888888886,0.31181102362204727,0.36416184971098264,0.3250883392226148,0.39718076285240467
2021,Boston U.,0.9,0.4038301415487094,0.2559241706161137,0.45314009661835747,0.24684873949579833
2021,Bowie St.,0.0,0.2366412213740458,0.5085714285714286,0.256198347107438,0.6577181208053692
2021,Bowling Green,0.5,0.3384223918575064,0.3382352941176471,0.36789056875449966,0.372110365398956
2021,Bradley,0.47619047619047616,0.32130584192439865,0.38011226944667204,0.3546511627906977,0.41415094339622643
2021,Brown,0.5,0.36065573770491804,0.4,0.34,0.4230769230769231
2021,Bryant,0.1111111111111111,0.3319615912208505,0.4444444444444444,0.3755795981452859,0.5365384615384615
2021,Bucknell,0.4,0.318233295583239,0.33620689655172414,0.3418693982074264,0.4208389715832206
2021,Buffalo,0.33962264150943394,0.3446726572528883,0.4106369820655535,0.42406015037593986,0.5153681200857756
2021,Butler,0.4358974358974359,0.3112290008841733,0.32015065913371,0.3248987854251012,0.3672612801678909
2021,CSUN,0.23076923076923078,0.312751677852349,0.37532133676092544,0.3052147239263804,0.4390602055800294
2021,CWRU,0.0,0.225,0.30952380952380953,0.4473684210526316,0.3333333333333333
2021,Cal Poly,0.37142857142857144,0.3700277520814061,0.39087301587301587,0.4129979035639413,0.4577777777777778
2021,Cal St. Fullerton,0.7169811320754716,0.3960526315789474,0.3367139959432049,0.5353685778108712,0.3474178403755869
2021,California,0.4594594594594595,0.3454876937101185,0.3488372093023256,0.38986556359875907,0.41555555555555557
2021,California Baptist,0.40384615384615385,0.30851063829787234,0.340327868852459,0.3402061855670103,0.4027879677182685
2021,Campbell,0.5957446808510638,0.35993860322333077,0.328665568369028,0.43214285714285716,0.3743016759776536
2021,Canisius,0.6111111111111112,0.38212094653812445,0.3028798411122145,0.3977732793522267,0.3551912568306011
2021,Central Ark.,0.6428571428571429,0.3830669034931912,0.27813620071684586,0.4277891854893908,0.3098814229249012
2021,Central Conn. St.,0.6052631578947368,0.36116152450090744,0.35294117647058826,0.4820675105485232,0.46808510638297873
2021,Central Mich.,0.4166666666666667,0.3482335976928623,0.391304347826087,0.4132569558101473,0.4941905499612703
2021,Charleston So.,0.3142857142857143,0.32233009708737864,0.3584195672624647,0.3694474539544962,0.4630021141649049
2021,Charlotte,0.62,0.37291399229781774,0.3527868852459016,0.4649122807017544,0.44509948415622697
2021,Chattanooga,0.34210526315789475,0.319634703196347,0.3873355263157895,0.3446153846153846,0.45315487571701724
2021,Clemson,0.8461538461538461,0.37733419188667094,0.2675250357653791,0.49963045084996305,0.26808176100628933
2021,Cleveland St.,0.25,0.2895927601809955,0.3950863213811421,0.33635614179719703,0.47518796992481205
2021,Coastal Carolina,0.4666666666666667,0.37053245805981033,0.38384560400285916,0.4798994974874372,0.45356550580431176
2021,Col. of Charleston,0.14634146341463414,0.26648096564531104,0.4189300411522634,0.29,0.4767676767676768
2021,Colgate,0.5,0.3490153172866521,0.35851063829787233,0.4440389294403893,0.39691943127962087
2021,Colorado St.,0.4444444444444444,0.31928251121076234,0.3367826904985889,0.4056974459724951,0.3978494623655914
2021,Coppin St.,0.1935483870967742,0.3293269230769231,0.45847554038680316,0.37002652519893897,0.5398860398860399
2021,Creighton,0.5,0.3610421836228288,0.39602649006622515,0.4140845070422535,0.5094637223974764
2021,Dartmouth,0.6,0.38372093023255816,0.37349397590361444,0.47096774193548385,0.41134751773049644
2021,Dayton,0.44680851063829785,0.33285302593659943,0.35555555555555557,0.4110764430577223,0.39983646770237125
2021,DePaul,0.6944444444444444,0.3719676549865229,0.3231578947368421,0.4264705882352941,0.3903868698710434
2021,Delaware,0.7352941176470589,0.38529411764705884,0.3392018779342723,0.5061867266591676,0.3537234042553192
2021,Delaware St.,0.3548387096774194,0.29976851851851855,0.38380651945320715,0.3300124533001245,0.4603729603729604
2021,Detroit Mercy,0.5,0.3277310924369748,0.3305084745762712,0.27450980392156865,0.41284403669724773
2021,Drake,0.3877551020408163,0.3583617747440273,0.40523292916400766,0.3771384136858476,0.406858924395947
2021,Drexel,0.7073170731707317,0.42900997697620874,0.34637964774951074,0.5009191176470589,0.412348401323043
2021,Duke,0.7857142857142857,0.35508982035928144,0.26064178127046495,0.4427690198766278,0.30294328786791097
2021,ETSU,0.40540540540540543,0.3231871083258729,0.34778681120144533,0.3522267206477733,0.39487179487179486
2021,East Carolina,0.32653061224489793,0.3383050847457627,0.374916163648558,0.3475177304964539,0.4422776911076443
2021,Eastern Ill.,0.5681818181818182,0.3632901751713633,0.3263327948303716,0.47965367965367967,0.37190812720848054
2021,Eastern Ky.,0.6730769230769231,0.3534762833008447,0.3524904214559387,0.4180576631259484,0.4043010752688172
2021,Elon,0.46153846153846156,0.3657917019475021,0.3757628596338274,0.4043824701195219,0.4745417515274949
2021,Evansville,0.5111111111111111,0.3795136330140015,0.3435858964741185,0.4501323918799647,0.40467937608318894
2021,FGCU,0.5957446808510638,0.3343261355174981,0.31478658536585363,0.35696619950535863,0.3468013468013468
2021,FIU,0.35,0.3265822784810127,0.3719270420301348,0.3643122676579926,0.49427312775330395
2021,Fairfield,0.6111111111111112,0.3498134328358209,0.328781512605042,0.3742138364779874,0.3294392523364486
2021,Fairleigh Dickinson,0.25,0.344,0.40625,0.5217391304347826,0.4690265486725664
2021,Fla. Atlantic,0.2553191489361702,0.2935361216730038,0.37526804860614726,0.3420836751435603,0.44178364987613544
2021,Florida,0.8035714285714286,0.3884007029876977,0.2632711621233859,0.45172656800563776,0.2912698412698413
2021,Florida St.,0.7777777777777778,0.35256064690026956,0.2596385542168675,0.401875,0.2974392646093237
2021,Fordham,0.7872340425531915,0.38734896943852165,0.2808155699721965,0.4991830065359477,0.305870236869207
2021,Fresno St.,0.7551020408163265,0.38923829489867223,0.28844621513944224,0.49295774647887325,0.3269398430688753
2021,Furman,0.40425531914893614,0.3385185185185185,0.3678332092330603,0.3879310344827586,0.4738589211618257
2021,Ga. Southern,0.3953488372093023,0.3302034428794992,0.37155963302752293,0.4231759656652361,0.44956521739130434
2021,Gardner-Webb,0.14705882352941177,0.28159645232815966,0.4177215189873418,0.26683291770573564,0.4449760765550239
2021,George Mason,0.5142857142857142,0.3081395348837209,0.30522088353413657,0.35517970401691334,0.35934065934065934
2021,George Washington,0.7708333333333334,0.41677675033025097,0.28401826484018267,0.5600303951367781,0.341796875
2021,Georgia,0.5964912280701754,0.35044776119402987,0.3392857142857143,0.49075975359342916,0.3552542372881356
2021,Georgia St.,0.34782608695652173,0.3418928833455613,0.3760299625468165,0.3881578947368421,0.4782608695652174
2021,Georgia Tech,0.43478260869565216,0.38105413105413105,0.3638392857142857,0.46271186440677964,0.49324324324324326
2021,Grambling,0.3448275862068966,0.32678132678132676,0.39976415094339623,0.3157894736842105,0.4731182795698925
2021,Grand Canyon,0.3877551020408163,0.34041047416843595,0.3956326268464997,0.38226059654631084,0.48455882352941176
2021,Green Bay,0.5227272727272727,0.35599415204678364,0.3380503144654088,0.3860811930405965,0.4174843889384478
2021,Hartford,0.3157894736842105,0.30330882352941174,0.32065217391304346,0.35555555555555557,0.4474187380497132
2021,Hawaii,0.3870967741935484,0.3488624052004334,0.4077766699900299,0.3940520446096654,0.5267260579064588
2021,Hofstra,0.5,0.375,0.3777544596012592,0.41954022988505746,0.4636150234741784
2021,Holy Cross,0.2857142857142857,0.2735723771580345,0.3300970873786408,0.2752562225475842,0.3991989319092123
2021,Houston,0.34,0.35116115411681914,0.38345864661654133,0.43714517437145173,0.4865079365079365
2021,Houston Christian,0.5128205128205128,0.34562607204116635,0.32774869109947646,0.41057692307692306,0.30870083432657924
2021,Howard,0.5666666666666667,0.38179800221975585,0.35555555555555557,0.41698352344740175,0.43617021276595747
2021,IUPUI,0.3111111111111111,0.3225563909774436,0.3335771762984638,0.3319076133447391,0.4425566343042071
2021,Idaho St.,0.3076923076923077,0.36505190311418684,0.42027800490596895,0.41222879684418146,0.5972350230414747
2021,Ill. Springfield,0.0,0.3103448275862069,0.5151515151515151,0.16666666666666666,0.7407407407407407
2021,Illinois,0.5454545454545454,0.3372093023255814,0.3045930701047542,0.39709649871904357,0.36913357400722024
2021,Illinois St.,0.7560975609756098,0.3695299837925446,0.2804986642920748,0.4337121212121212,0.29493545183714004
2021,Indiana,0.5681818181818182,0.336734693877551,0.29577464788732394,0.4119718309859155,0.3427592116538132
2021,Indiana St.,0.4166666666666667,0.3509803921568627,0.35685483870967744,0.4057649667405765,0.4112654320987654
2021,Iona,0.6470588235294118,0.3477038425492034,0.3513011152416357,0.40496760259179265,0.38894681960375393
2021,Iowa,0.5909090909090909,0.31583011583011583,0.3027237354085603,0.34621993127147765,0.3488569009314141
2021,Iowa St.,0.5964912280701754,0.37109375,0.3590047393364929,0.4674329501915709,0.4290563475899525
2021,JWU (Providence),0.0,0.2857142857142857,0.39285714285714285,0.23076923076923078,0.3181818181818182
2021,Jackson St.,0.39473684210526316,0.35159010600706714,0.3758325404376784,0.345005149330587,0.5104602510460251
2021,Jacksonville,0.5918367346938775,0.3497191011235955,0.3079340141398272,0.39357429718875503,0.31861471861471863
2021,Jacksonville St.,0.4897959183673469,0.33067729083665337,0.3481912144702842,0.3894736842105263,0.3683001531393568
2021,James Madison,0.9111111111111111,0.4086642599277978,0.2572614107883817,0.5617391304347826,0.2798887859128823
2021,Kansas,0.4583333333333333,0.36591989137813985,0.3703457446808511,0.4482213438735178,0.4744582043343653
2021,Kansas City,0.5272727272727272,0.3450460829493088,0.3407755581668625,0.40129449838187703,0.45892169448010267
2021,Kennesaw St.,0.5,0.32593076420640105,0.3316062176165803,0.4069514844315713,0.371301775147929
2021,Kent St.,0.5094339622641509,0.3421217827997489,0.3574097135740971,0.4094326725905673,0.48660084626234135
2021,Kentucky,0.7288135593220338,0.3998923573735199,0.32289002557544755,0.5405572755417957,0.3855507868383405
2021,Kentucky St.,0.0,0.3076923076923077,0.5283018867924528,0.2857142857142857,0.6590909090909091
2021,Kutztown,0.5,0.3181818181818182,0.3076923076923077,0.3333333333333333,0.3469387755102041
2021,LIU,0.75,0.41843971631205673,0.35687263556116017,0.4883011190233978,0.4005805515239477
2021,LMU (CA),0.5,0.32086450540315875,0.3287037037037037,0.349721706864564,0.4262295081967213
2021,LSU,0.6140350877192983,0.3586767266395821,0.31648768161718255,0.4506380120886501,0.3601997146932953
2021,La Salle,0.0,0.26861702127659576,0.4116743471582181,0.28939828080229224,0.587521663778163
2021,Lafayette,0.045454545454545456,0.2803738317757009,0.4722222222222222,0.305668016194332,0.61082910321489
2021,Lamar University,0.1568627450980392,0.2781717888100867,0.4549237170596394,0.23783783783783785,0.5914149443561209
2021,Lehigh,0.5294117647058824,0.37249283667621774,0.34375,0.4353813559322034,0.38413098236775817
2021,Liberty,0.7457627118644068,0.3716517857142857,0.29981718464351004,0.47130102040816324,0.336734693877551
2021,Lipscomb,0.5,0.32706766917293234,0.3301707779886148,0.33471933471933474,0.36923076923076925
2021,Long Beach St.,0.7317073170731707,0.4012789768185452,0.3284608770421324,0.484708063021316,0.32840236686390534
2021,Longwood,0.48148148148148145,0.3239344262295082,0.36287732819524726,0.35768072289156627,0.4138719512195122
2021,Louisiana,0.7966101694915254,0.3904969961769525,0.27611940298507465,0.5018703241895262,0.32610169491525426
2021,Louisiana Col.,0.5,0.3333333333333333,0.32653061224489793,0.40384615384615385,0.28888888888888886
2021,Louisiana Tech,0.4230769230769231,0.31741043368950345,0.3644278606965174,0.3261955745895789,0.3971119133574007
2021,Louisville,0.42,0.3117767188563649,0.32123655913978494,0.38180462341536164,0.40059347181008903
2021,Loyola Chicago,0.30952380952380953,0.3100328947368421,0.39068369646882045,0.32051282051282054,0.41643835616438357
2021,Maine,0.3333333333333333,0.2880085653104925,0.34332988624612204,0.3516998827667057,0.4217289719626168
2021,Manhattan,0.5789473684210527,0.3104982206405694,0.34870848708487084,0.3563777994157741,0.36236559139784946
2021,Marist,0.5555555555555556,0.36101083032490977,0.30814814814814817,0.4556291390728477,0.30808080808080807
2021,Marshall,0.6060606060606061,0.3937381404174573,0.3582834331337325,0.5383759733036707,0.4330708661417323
2021,Maryland,0.4318181818181818,0.30330578512396694,0.3183673469387755,0.34386281588447654,0.3889392565729828
2021,Massachusetts,0.48484848484848486,0.4156219864995178,0.417910447761194,0.4277456647398844,0.5589403973509933
2021,McNeese,0.5737704918032787,0.3408714837286266,0.31796407185628744,0.37468671679197996,0.37860892388451445
2021,Memphis,0.18,0.3010909090909091,0.42065009560229444,0.32061688311688313,0.4494828957836118
2021,Mercer,0.5106382978723404,0.33997050147492625,0.35677276091783866,0.37808896210873144,0.4301533219761499
2021,Merrimack,0.25,0.2953846153846154,0.40867279894875164,0.29442508710801396,0.4803767660910518
2021,Miami (OH),0.8214285714285714,0.43137254901960786,0.29172413793103447,0.6141785957736878,0.31298299845440497
2021,Michigan,0.8260869565217391,0.35550628233555065,0.23397169025811823,0.4636734693877551,0.22559852670349909
2021,Michigan St.,0.35,0.2929652715939448,0.3163179916317992,0.31898238747553814,0.3826247689463956
2021,Middle Tenn.,0.5416666666666666,0.3283070596298835,0.31375259156876295,0.3542770628311885,0.375
2021,Miles,0.0,0.05555555555555555,0.5217391304347826,0.0,0.6818181818181818
2021,Minnesota,0.7045454545454546,0.3596554199569275,0.2914375490966222,0.4264957264957265,0.328719723183391
2021,Mississippi St.,0.5833333333333334,0.37102085620197583,0.3323095823095823,0.45937300063979525,0.3856942496493689
2021,Mississippi Val.,0.16,0.300148588410104,0.4134328358208955,0.34710743801652894,0.46452702702702703
2021,Missouri,0.711864406779661,0.4022801302931596,0.312385600976205,0.5520050125313283,0.38771331058020475
2021,Missouri St.,0.6046511627906976,0.3565147881694644,0.3249185667752443,0.39833641404805914,0.3689052437902484
2021,Monmouth,0.7352941176470589,0.3940795559666975,0.30778032036613273,0.4348302300109529,0.30614805520702637
2021,Montana,0.3469387755102041,0.37937871777924653,0.4212624584717608,0.4440326167531505,0.5542452830188679
2021,Morehead St.,0.2682926829268293,0.2981691368788143,0.40370668815471394,0.2791380999020568,0.48441926345609065
2021,Morgan St.,0.5853658536585366,0.34576271186440677,0.3339130434782609,0.3869104908565929,0.3928914505283381
2021,Murray St.,0.43137254901960786,0.2966442953020134,0.2981029810298103,0.3161048689138577,0.3533284564740307
2021,N.C. Central,0.29545454545454547,0.30793650793650795,0.3835740072202166,0.34951456310679613,0.4845679012345679
2021,NC State,0.5098039215686274,0.3689189189189189,0.3469387755102041,0.4704472843450479,0.4204081632653061
2021,NIU,0.3392857142857143,0.3460848774656306,0.3850574712643678,0.38085539714867617,0.4896238651102464
2021,Nebraska,0.5,0.33561123766135154,0.34534064212999216,0.40747176368375326,0.3936451897616946
2021,Nevada,0.6,0.3680063041765169,0.34847161572052404,0.41434977578475335,0.42565597667638483
2021,New Mexico,0.21739130434782608,0.3117505995203837,0.4382716049382716,0.3686594202898551,0.5161812297734628
2021,New Mexico St.,0.5961538461538461,0.37006887914840325,0.35994930291508237,0.5060412224591329,0.46732954545454547
2021,Niagara,0.36666666666666664,0.3651987110633727,0.3974208675263775,0.40173053152039556,0.4784366576819407
2021,Nicholls,0.3,0.32897033158813266,0.41079199303742386,0.3390970220941403,0.43329775880469584
2021,Norfolk St.,0.5128205128205128,0.358974358974359,0.31464737793851716,0.40574162679425835,0.3356997971602434
2021,North Ala.,0.5,0.3258003766478343,0.3192534381139489,0.35364526659412404,0.425764192139738
2021,North Carolina,0.35,0.32727272727272727,0.3396851698425849,0.37475728155339805,0.4629294755877034
2021,North Dakota,0.34,0.26860382707299785,0.35931963146704465,0.2840646651270208,0.3895680521597392
2021,North Dakota St.,0.35555555555555557,0.30522388059701494,0.34084302325581395,0.36311941510966694,0.41930251419302517
2021,North Florida,0.4772727272727273,0.33200953137410644,0.3645137342242019,0.35185185185185186,0.39264828738512947
2021,North Texas,0.76,0.359697386519945,0.25252525252525254,0.43026941362916005,0.2707275803722504
2021,Northern Colo.,0.3076923076923077,0.32432432432432434,0.42258064516129035,0.39684106614017767,0.5710431654676259
2021,Northern Ky.,0.3684210526315789,0.32897196261682243,0.3374233128834356,0.3680917622523462,0.38966202783300197
2021,Northwestern,0.6382978723404256,0.3644536652835408,0.3069908814589666,0.438140267927502,0.3632514817950889
2021,Northwestern St.,0.5217391304347826,0.3530259365994236,0.3252279635258359,0.3790523690773067,0.37899159663865545
2021,Notre Dame,0.6875,0.36514822848879247,0.29876160990712075,0.47139403706688154,0.33477508650519033
2021,Oakland,0.6190476190476191,0.3544600938967136,0.3183707398171239,0.4497854077253219,0.3806970509383378
2021,Ohio,0.44680851063829785,0.3528591352859135,0.37341772151898733,0.43359375,0.4910086004691165
2021,Ohio St.,0.5581395348837209,0.3330714846818539,0.33516483516483514,0.40924956369982546,0.3681858802502234
2021,Oklahoma,0.9333333333333333,0.489620253164557,0.26727785613540195,0.7775075987841945,0.3144208037825059
2021,Oklahoma St.,0.8,0.3873318385650224,0.2904434728294816,0.5563380281690141,0.3071528751753156
2021,Ole Miss,0.6206896551724138,0.39328400682982356,0.317824377457405,0.4309993201903467,0.3576017130620985
2021,Omaha,0.4166666666666667,0.3333333333333333,0.33819241982507287,0.3778135048231511,0.4075
2021,Oregon,0.7017543859649122,0.3604997025580012,0.27645502645502645,0.45911528150134046,0.33260233918128657
2021,Oregon St.,0.43478260869565216,0.3168754605747974,0.30248306997742663,0.3996696944673823,0.3594936708860759
2021,Pacific,0.4827586206896552,0.29691211401425177,0.3311036789297659,0.3206806282722513,0.3210659898477157
2021,Penn,0.5,0.35353535353535354,0.3918918918918919,0.4068441064638783,0.48205128205128206
2021,Penn St.,0.17073170731707318,0.24860335195530725,0.3507767784137367,0.26278118609406953,0.47751798561151076
